oras,siruta,cod,cod_functional,sectiune,coloana,valoare_veche,valoare_noua,raport,raport_relativ,semnatura,vechi_verificat,nou_verificat,pagina_noua,prioritate
Suceava,146263,68.02,,Varsaminte din sectiunea de functionare,credite_restante,53171,1156786,21.76,12.71,outlier,True,False,38,1717.5
Suceava,146263,69.02,,Varsaminte din sectiunea de functionare,credite_restante,356606,24745367,69.39,40.52,outlier,True,True,42,1449.3
Suceava,146263,70.02,,Varsaminte din sectiunea de functionare,credite_restante,356606,12813202,35.93,20.98,outlier,False,False,42,1276.4
Suceava,146263,84.02.03,,Varsaminte din sectiunea de functionare,credite_restante,169459,11716680,69.14,40.38,outlier,True,True,54,1201.4
Suceava,146263,20.06.01,99.02,Varsaminte din sectiunea de functionare pentru finantarea sectiunii de dezvoltare a bugetelui local,credite_restante,25241,334,0.01323,0.007727,outlier,True,True,62,880.3
Suceava,146263,20.06,,Varsaminte din sectiunea de functionare,credite_restante,25241,334,0.01323,0.007727,outlier,True,True,10,880.3
Suceava,146263,20.06.01,,Varsaminte din sectiunea de functionare,credite_restante,25241,334,0.01323,0.007727,outlier,True,True,10,880.3
Suceava,146263,20.06,99.02,Varsaminte din sectiunea de functionare pentru finantarea sectiunii de dezvoltare a bugetelui local,credite_restante,25241,334,0.01323,0.007727,outlier,True,True,62,880.3
Suceava,146263,20.13,99.02,Varsaminte din sectiunea de functionare pentru finantarea sectiunii de dezvoltare a bugetelui local,credite_restante,600,70527,117.5,68.64,outlier,True,True,62,593.6
Suceava,146263,20.13,,Varsaminte din sectiunea de functionare,credite_restante,600,70527,117.5,68.64,outlier,True,True,11,593.6
Suceava,146263,20.04,99.02,Varsaminte din sectiunea de functionare pentru finantarea sectiunii de dezvoltare a bugetelui local,credite_restante,90904,6603,0.07264,0.04242,outlier,True,True,62,216.5
Suceava,146263,20.04,,Varsaminte din sectiunea de functionare,credite_restante,90904,6603,0.07264,0.04242,outlier,True,True,10,216.5
Suceava,146263,60,65.02,Varsaminte din sectiunea de functionare,credite_restante,53384,4046,0.07579,0.04426,outlier,True,True,30,183.0
Suceava,146263,65.02.50,,Varsaminte din sectiunea de functionare,credite_restante,53384,4046,0.07579,0.04426,outlier,True,True,31,183.0
Suceava,146263,60.02,65.02,Varsaminte din sectiunea de functionare,credite_restante,44860,3400,0.07579,0.04426,outlier,True,True,30,175.7
Suceava,146263,68.02.15.02,,Varsaminte din sectiunea de functionare,credite_restante,53171,756786,14.23,8.312,outlier,True,True,41,126.7
Suceava,146263,68.02.15,,Varsaminte din sectiunea de functionare,credite_restante,53171,756786,14.23,8.312,outlier,True,True,41,126.7
Suceava,146263,60.03,65.02,Varsaminte din sectiunea de functionare,credite_restante,8524,646,0.07579,0.04426,outlier,True,True,30,119.9
Suceava,146263,20.04.02,,Varsaminte din sectiunea de functionare,credite_restante,51569,6603,0.128,0.07477,outlier,True,True,10,107.5
Suceava,146263,20.04.02,99.02,Varsaminte din sectiunea de functionare pentru finantarea sectiunii de dezvoltare a bugetelui local,credite_restante,51569,6603,0.128,0.07477,outlier,True,True,62,107.5
Brăila,42682,99.02,,SECTIUNEA DE DEZVOLTARE,est2026,1380.00,817758,592.6,637.1,outlier,True,False,167,79188.9
Brăila,42682,10,99.02,SECTIUNEA DE FUNCTIONARE,est2026,5681.14,5.00,0.0008801,0.0009463,outlier,True,False,104,40924.7
Brăila,42682,57,01.10,SECTIUNEA DE FUNCTIONARE + SECTIUNE DE DEZVOLTARE,est2027,11.39,491.07,43.11,46.36,outlier,True,False,155,1058.3
Brăila,42682,40,,TOTAL CHELTUIELISECTIUNEA DE FUNCTIONARE (cod 01+79+83+84),est2027,5300.00,65320.00,12.32,13.25,outlier,True,False,243,900.4
Brăila,42682,10,99.02,SECTIUNEA DE FUNCTIONARE,est2027,5828.85,369.23,0.06335,0.06811,outlier,True,False,99,571.9
Brăila,42682,57,,TOTAL CHELTUIELI (SECTIUNEA DE FUNCTIONARE + SECTIUNEA DE DEZVOLTARE),est2027,4137.50,34.00,0.008218,0.008836,outlier,True,True,197,510.4
Brăila,42682,57,01.10,SECTIUNEA DE FUNCTIONARE,est2026,1089,8.01,0.007355,0.007909,outlier,True,True,60,426.4
Brăila,42682,20,,TOTAL CHELTUIELISECTIUNEA DE FUNCTIONARE (cod 01+79+83+84),est2027,2315.00,17480.00,7.551,8.119,outlier,True,False,45,405.9
Brăila,42682,20,,TOTAL CHELTUIELISECTIUNEA DE FUNCTIONARE (cod 01+79+83+84),est2026,2270.00,17020.00,7.498,8.062,outlier,True,False,45,400.6
Brăila,42682,99.02.96,,,est2026,183.27,11487.00,62.68,67.39,outlier,True,True,200,382.5
Brăila,42682,99.02.96,,,est2027,188.91,11488.00,60.81,65.39,outlier,True,True,200,371.2
Brăila,42682,01.10,,SECTIUNEA DE FUNCTIONARE,est2026,6.00,359.98,60,64.51,outlier,False,False,99,345.5
Brăila,42682,59,,TOTAL CHELTUIELISECTIUNEA DE FUNCTIONARE (cod 01+79+83+84),est2026,70.00,830.00,11.86,12.75,outlier,True,False,46,324.7
Brăila,42682,49.02.01,,SECTIUNEA DE FUNCTIONARE,est2027,8702.89,369.23,0.04243,0.04562,outlier,False,False,99,233.7
Brăila,42682,01.10,,SECTIUNEA DE FUNCTIONARE,est2027,6.00,147.54,24.59,26.44,outlier,False,False,60,118.6
Brăila,42682,40,,TOTAL CHELTUIELI (SECTIUNEA DE FUNCTIONARE + SECTIUNEA DE DEZVOLTARE),est2027,5300.00,65320.00,12.32,13.25,outlier,True,True,242,112.6
Brăila,42682,40,,TOTAL CHELTUIELI (SECTIUNEA DE FUNCTIONARE + SECTIUNEA DE DEZVOLTARE),est2026,5300.00,60410.00,11.4,12.26,outlier,True,True,242,102.2
Brăila,42682,51,,TOTAL CHELTUIELI SECTIUNEA DE DEZVOLTARE (cod 51+55+56+70+79+84),est2026,422.00,3963.00,9.391,10.1,decimal_shift,True,True,205,90.2
Brăila,42682,42.02,,Varsaminte din sectiunea de functionare,est2027,17868.50,1585.04,0.08871,0.09538,outlier,True,True,24,65.9
Brăila,42682,51,,TOTAL CHELTUIELI SECTIUNEA DE DEZVOLTARE (cod 51+55+56+70+79+84),est2027,433.00,4169.00,9.628,10.35,outlier,True,True,205,46.8
Brăila,42682,39.02.01,,Varsaminte din sectiunea de functionare,est2026,1250.00,88.00,0.0704,0.0757,outlier,True,True,24,45.9
Brăila,42682,39.02.01,,Varsaminte din sectiunea de functionare,est2027,1280.00,92.00,0.07187,0.07728,outlier,True,True,24,45.2
Brăila,42682,57,,SECTIUNEA DE FUNCTIONARE + SECTIUNE DE DEZVOLTARE,est2026,10.09,93.09,9.226,9.92,decimal_shift,True,True,161,40.7
Brăila,42682,57,,SECTIUNEA DE FUNCTIONARE + SECTIUNE DE DEZVOLTARE,est2027,10.41,95.36,9.16,9.849,decimal_shift,True,True,161,40.6
Brăila,42682,68.02.04,,SECTIUNEA DE DEZVOLTARE,est2026,1380.00,149.54,0.1084,0.1165,outlier,True,True,224,30.4
Brăila,42682,68.02.04,,SECTIUNEA DE DEZVOLTARE,est2027,1415.00,155.67,0.11,0.1183,outlier,True,True,224,30.2
Brăila,42682,57,01.10,SECTIUNEA DE FUNCTIONARE,est2027,104.05,8.21,0.0789,0.08484,outlier,True,True,60,24.7
Constanța,60419,03.02,,01.02.01 Impozit pe profit de la agenți economici 1,est2027,1394214304,10632,7.626e-06,7.196e-06,outlier,False,True,22,26993267.2
Constanța,60419,71.01.30,,"71.01.02 Maşini, echipamente si mijloace de transport",trim1,18050,307,0.01701,0.01605,outlier,True,False,310,3138.2
Constanța,60419,74.02.05.02,,70.02.07 Alimentare cu gaze naturale in localitati,est2027,669,2,0.00299,0.002821,outlier,True,True,45,1078.7
Constanța,60419,74.02.05.02,,70.02.07 Alimentare cu gaze naturale in localitati,est2026,584,2,0.003425,0.003231,outlier,True,True,45,915.4
Constanța,60419,20.30,,20.24.02 Comisioane si alte costuri aferente imprumuturilor interne,est2026,1075,14657,13.63,12.87,outlier,True,False,75,617.7
Constanța,60419,20.30,,20.24.02 Comisioane si alte costuri aferente imprumuturilor interne,est2027,1150,15257,13.27,12.52,outlier,True,False,75,606.6
Constanța,60419,20.01.08,,20.01.06 Piese de schimb,est2027,8,1221,152.6,144,outlier,True,True,63,497.7
Constanța,60419,20.01.08,,20.01.06 Piese de schimb,est2026,8,1173,146.6,138.4,outlier,True,True,63,474.0
Constanța,60419,65.02.50,,65.02.12.01 Şcoală după școală,est2027,73,5157,70.64,66.66,outlier,True,True,50,315.8
Constanța,60419,65.02.50,,65.02.12.01 Şcoală după școală,est2026,71,4957,69.82,65.88,outlier,True,True,50,309.3
Constanța,60419,20.01.04,,20.01.02 Materiale pentru curatenie,est2027,1,121,121,114.2,outlier,True,True,63,246.4
Constanța,60419,20.01.04,,20.01.02 Materiale pentru curatenie,est2026,1,116,116,109.5,outlier,True,True,63,234.3
Constanța,60419,20.01.30,,20.01.06 Piese de schimb,est2027,36,2244,62.33,58.82,outlier,True,True,63,231.8
Constanța,60419,20.01.30,,20.01.06 Piese de schimb,est2026,35,2156,61.6,58.13,outlier,True,True,63,227.1
Constanța,60419,81.02,,80.02.02.04 Masuri active pentru combaterea somajului,est2027,5200,99314,19.1,18.02,outlier,True,True,46,169.0
Constanța,60419,81.02.06,,80.02.02.04 Masuri active pentru combaterea somajului,est2027,5200,99314,19.1,18.02,outlier,True,True,46,169.0
Constanța,60419,81.02,,80.02.02.04 Masuri active pentru combaterea somajului,est2026,8650,95402,11.03,10.41,outlier,True,True,46,96.7
Constanța,60419,81.02.06,,80.02.02.04 Masuri active pentru combaterea somajului,est2026,8650,95402,11.03,10.41,outlier,True,True,46,96.7
Constanța,60419,51.02.29,,51.02.28 Transferuri din bugetele locale pentru finanțarea cheltuielilor de capital din domeniul sănătății,trim1,400,5670,14.18,13.38,outlier,True,True,104,64.7
Constanța,60419,20.30.03,,20.30.02 Protocol si reprezentare,est2027,30,2,0.06667,0.06291,outlier,False,True,75,53.1
Constanța,60419,20.30.03,,20.30.02 Protocol si reprezentare,est2026,25,2,0.08,0.07549,outlier,False,True,75,42.9
Constanța,60419,20.01.07,,20.01.06 Piese de schimb,est2027,91,1057,11.62,10.96,outlier,True,True,63,36.7
Constanța,60419,20.01.07,,20.01.06 Piese de schimb,est2026,89,1015,11.4,10.76,outlier,True,True,63,35.8
Târgu Jiu,77812,60.01,71.01.03,"710103 Mobilier, aparatura birotica si alte",trim1,14640.45,10,0.000683,0.0008361,outlier,True,False,97,57410.4
Târgu Jiu,77812,70,71.01.03,"710103 Mobilier, aparatura birotica si alte",credite_restante,3306.69,67.83,0.02051,0.02511,outlier,False,False,94,341.8
Târgu Jiu,77812,71.01,71.01.03,"710103 Mobilier, aparatura birotica si alte",credite_restante,3306.69,67.83,0.02051,0.02511,outlier,False,False,94,341.8
Târgu Jiu,77812,71.01.01,71.01.03,"710103 Mobilier, aparatura birotica si alte",credite_restante,3306.69,67.83,0.02051,0.02511,outlier,False,False,94,341.8
Târgu Jiu,77812,71,71.01.03,"710103 Mobilier, aparatura birotica si alte",credite_restante,3306.69,67.83,0.02051,0.02511,outlier,False,False,94,341.8
Târgu Jiu,77812,71.01.01,71.01.03,"710103 Mobilier, aparatura birotica si alte",trim1,17186.95,1357.51,0.07898,0.09668,outlier,False,True,92,128.8
Târgu Jiu,77812,01,,"710103 Mobilier, aparatura birotica si alte",credite_restante,2558.97,206.39,0.08065,0.09872,decimal_shift,True,True,93,82.2
Bacău,20297,71,,,trim1,37718.21,511.50,0.01356,0.02523,outlier,False,False,99,592.0
Bacău,20297,00.01.02,,,trim1,173160.40,1810.60,0.01046,0.01945,outlier,True,True,5,550.0
Bacău,20297,56,,,trim1,558.13,6797.08,12.18,22.66,outlier,True,True,99,114.2
Bacău,20297,03.02,,,est2027,10681.00,465.00,0.04354,0.081,outlier,True,True,5,68.9
Bacău,20297,03.02.18,,,est2027,10681.00,465.00,0.04354,0.081,outlier,True,True,5,68.9
Bacău,20297,03.02,,,est2025,10420.00,465.00,0.04463,0.08302,outlier,True,True,5,66.9
Bacău,20297,03.02.18,,,est2025,10420.00,465.00,0.04463,0.08302,outlier,True,True,5,66.9
Piatra-Neamț,120726,43.02,,"Subvenții pentru finanțarea liceelor tehnologice cu profil preponderent agricol, pentru sectiunea de dezvoltare",trim1,14445.00,1500.00,0.1038,0.1171,outlier,True,False,19,408.8
Piatra-Neamț,120726,50.02,,,est2027,698597.00,59682.79,0.08543,0.0963,outlier,True,True,42,155.3
Piatra-Neamț,120726,50.02,,,est2026,634168.00,68913.09,0.1087,0.1225,outlier,True,True,42,119.3
Piatra-Neamț,120726,42.02.93,,"Subvenții pentru finanțarea liceelor tehnologice cu profil preponderent agricol, pentru sectiunea de dezvoltare",trim1,2857.00,300.00,0.105,0.1184,outlier,True,True,19,35.1
Ploiești,130534,16.02.50,,,est2025,26.0,2411.76,92.76,9.439e+04,outlier,True,True,2,377940.5
Ploiești,130534,16.02.02.02,,,est2025,844200,7644.00,0.009055,9.214,outlier,True,True,2,144.3
